Date,Terminal,TotalCranes,ActiveCranes,MovesPerHour,DowntimePct,TotalMovesDay,Month,Year
2024-02-27,Pasir Panjang T3-4,30,30,34.5,0.026,20700,2,2024
2024-02-27,Tuas,38,37,26.6,0.092,19684,2,2024
2024-02-28,Tanjong Pagar,18,16,29.2,0.034,9344,2,2024
2024-02-28,Keppel,24,20,32.7,0.116,13080,2,2024
2024-02-28,Brani,12,10,30.3,0.036,6060,2,2024
2024-02-28,Pasir Panjang T1-2,30,26,32.7,0.097,17004,2,2024
2024-02-28,Pasir Panjang T3-4,30,30,25.3,0.033,15180,2,2024
2024-02-28,Tuas,38,38,29.6,0.077,22496,2,2024
2024-02-29,Tanjong Pagar,18,14,29.2,0.119,8176,2,2024
2024-02-29,Keppel,24,24,27.7,0.079,13296,2,2024
2024-02-29,Brani,12,9,26.1,0.082,4698,2,2024
2024-02-29,Pasir Panjang T1-2,30,27,32.5,0.056,17550,2,2024
2024-02-29,Pasir Panjang T3-4,30,27,29.6,0.058,15984,2,2024
2024-02-29,Tuas,38,34,27.6,0.104,18768,2,2024
2024-03-01,Tanjong Pagar,18,14,32.4,0.046,9072,3,2024
2024-03-01,Keppel,24,22,25.7,0.034,11308,3,2024
2024-03-01,Brani,12,12,31.1,0.091,7464,3,2024
2024-03-01,Pasir Panjang T1-2,30,28,24.5,0.035,13720,3,2024
2024-03-01,Pasir Panjang T3-4,30,27,34.8,0.095,18792,3,2024
2024-03-01,Tuas,38,37,34.0,0.041,25160,3,2024
2024-03-02,Tanjong Pagar,18,14,27.7,0.078,7756,3,2024
2024-03-02,Keppel,24,24,34.5,0.039,16560,3,2024
2024-03-02,Brani,12,12,34.3,0.024,8232,3,2024
2024-03-02,Pasir Panjang T1-2,30,30,32.6,0.103,19560,3,2024
2024-03-02,Pasir Panjang T3-4,30,27,29.9,0.09,16146,3,2024
2024-03-02,Tuas,38,37,25.5,0.094,18870,3,2024
2024-03-03,Tanjong Pagar,18,15,34.4,0.097,10320,3,2024
2024-03-03,Keppel,24,23,26.6,0.058,12236,3,2024
2024-03-03,Brani,12,9,35.7,0.075,6426,3,2024
2024-03-03,Pasir Panjang T1-2,30,30,29.3,0.052,17580,3,2024
2024-03-03,Pasir Panjang T3-4,30,29,28.8,0.104,16704,3,2024
2024-03-03,Tuas,38,37,27.3,0.111,20202,3,2024
2024-03-04,Tanjong Pagar,18,17,35.8,0.101,12171,3,2024
2024-03-04,Keppel,24,24,30.6,0.031,14688,3,2024
2024-03-04,Brani,12,8,35.8,0.071,5728,3,2024
2024-03-04,Pasir Panjang T1-2,30,28,32.6,0.029,18256,3,2024
2024-03-04,Pasir Panjang T3-4,30,29,35.7,0.039,20706,3,2024
2024-03-04,Tuas,38,38,26.2,0.061,19912,3,2024
2024-03-05,Tanjong Pagar,18,17,32.7,0.064,11118,3,2024
2024-03-05,Keppel,24,23,32.8,0.103,15088,3,2024
2024-03-05,Brani,12,12,34.2,0.055,8208,3,2024
2024-03-05,Pasir Panjang T1-2,30,28,25.5,0.049,14280,3,2024
2024-03-05,Pasir Panjang T3-4,30,29,24.9,0.057,14441,3,2024
2024-03-05,Tuas,38,34,31.6,0.028,21488,3,2024
2024-03-06,Tanjong Pagar,18,17,30.5,0.03,10370,3,2024
2024-03-06,Keppel,24,21,26.9,0.043,11298,3,2024
2024-03-06,Brani,12,11,23.5,0.113,5170,3,2024
2024-03-06,Pasir Panjang T1-2,30,26,35.0,0.071,18200,3,2024
2024-03-06,Pasir Panjang T3-4,30,26,23.3,0.047,12116,3,2024
2024-03-06,Tuas,38,36,33.1,0.108,23832,3,2024
2024-03-07,Tanjong Pagar,18,16,29.1,0.081,9312,3,2024
2024-03-07,Keppel,24,23,28.0,0.078,12880,3,2024
2024-03-07,Brani,12,10,33.8,0.056,6760,3,2024
2024-03-07,Pasir Panjang T1-2,30,27,29.2,0.097,15768,3,2024
2024-03-07,Pasir Panjang T3-4,30,27,24.9,0.031,13446,3,2024
2024-03-07,Tuas,38,38,31.9,0.051,24244,3,2024
2024-03-08,Tanjong Pagar,18,16,30.8,0.042,9856,3,2024
2024-03-08,Keppel,24,20,32.6,0.103,13040,3,2024
2024-03-08,Brani,12,9,33.0,0.064,5940,3,2024
2024-03-08,Pasir Panjang T1-2,30,28,24.0,0.059,13440,3,2024
2024-03-08,Pasir Panjang T3-4,30,29,24.7,0.051,14326,3,2024
2024-03-08,Tuas,38,37,34.0,0.077,25160,3,2024
2024-03-09,Tanjong Pagar,18,18,31.5,0.031,11340,3,2024
2024-03-09,Keppel,24,20,28.7,0.072,11480,3,2024
2024-03-09,Brani,12,8,24.1,0.08,3856,3,2024
2024-03-09,Pasir Panjang T1-2,30,28,28.2,0.093,15792,3,2024
2024-03-09,Pasir Panjang T3-4,30,28,27.4,0.067,15343,3,2024
2024-03-09,Tuas,38,37,30.6,0.097,22644,3,2024
2024-03-10,Tanjong Pagar,18,15,30.3,0.097,9090,3,2024
2024-03-10,Keppel,24,21,29.1,0.04,12222,3,2024
2024-03-10,Brani,12,12,23.1,0.093,5544,3,2024
2024-03-10,Pasir Panjang T1-2,30,27,25.5,0.054,13770,3,2024
2024-03-10,Pasir Panjang T3-4,30,26,24.0,0.11,12480,3,2024
2024-03-10,Tuas,38,35,26.3,0.03,18410,3,2024
2024-03-11,Tanjong Pagar,18,15,26.7,0.035,8010,3,2024
2024-03-11,Keppel,24,23,30.6,0.09,14076,3,2024
2024-03-11,Brani,12,10,24.7,0.077,4940,3,2024
2024-03-11,Pasir Panjang T1-2,30,26,23.6,0.032,12272,3,2024
2024-03-11,Pasir Panjang T3-4,30,30,24.7,0.063,14820,3,2024
2024-03-11,Tuas,38,34,31.0,0.064,21080,3,2024
2024-03-12,Tanjong Pagar,18,18,30.2,0.1,10872,3,2024
2024-03-12,Keppel,24,24,31.4,0.032,15071,3,2024
2024-03-12,Brani,12,9,28.1,0.068,5058,3,2024
2024-03-12,Pasir Panjang T1-2,30,30,35.1,0.063,21060,3,2024
2024-03-12,Pasir Panjang T3-4,30,29,27.3,0.033,15834,3,2024
2024-03-12,Tuas,38,35,25.6,0.082,17920,3,2024
2024-03-13,Tanjong Pagar,18,16,31.4,0.106,10048,3,2024
2024-03-13,Keppel,24,24,27.5,0.079,13200,3,2024
2024-03-13,Brani,12,9,27.2,0.02,4896,3,2024
2024-03-13,Pasir Panjang T1-2,30,26,32.3,0.104,16796,3,2024
2024-03-13,Pasir Panjang T3-4,30,28,25.6,0.033,14336,3,2024
2024-03-13,Tuas,38,36,23.4,0.087,16848,3,2024
2024-03-14,Tanjong Pagar,18,18,35.6,0.093,12816,3,2024
2024-03-14,Keppel,24,21,32.3,0.037,13566,3,2024
2024-03-14,Brani,12,8,31.8,0.058,5088,3,2024
2024-03-14,Pasir Panjang T1-2,30,27,29.2,0.084,15768,3,2024
2024-03-14,Pasir Panjang T3-4,30,27,27.4,0.085,14796,3,2024
2024-03-14,Tuas,38,35,29.4,0.033,20580,3,2024
2024-03-15,Tanjong Pagar,18,15,30.0,0.117,9000,3,2024
2024-03-15,Keppel,24,24,27.1,0.074,13008,3,2024
2024-03-15,Brani,12,8,33.5,0.118,5360,3,2024
2024-03-15,Pasir Panjang T1-2,30,29,29.2,0.071,16936,3,2024
2024-03-15,Pasir Panjang T3-4,30,27,24.8,0.105,13392,3,2024
2024-03-15,Tuas,38,36,23.9,0.099,17208,3,2024
2024-03-16,Tanjong Pagar,18,16,35.1,0.063,11232,3,2024
2024-03-16,Keppel,24,23,29.5,0.119,13570,3,2024
2024-03-16,Brani,12,10,25.7,0.039,5140,3,2024
2024-03-16,Pasir Panjang T1-2,30,28,24.3,0.048,13608,3,2024
2024-03-16,Pasir Panjang T3-4,30,28,27.3,0.087,15288,3,2024
2024-03-16,Tuas,38,37,24.6,0.062,18204,3,2024
2024-03-17,Tanjong Pagar,18,17,32.2,0.095,10948,3,2024
2024-03-17,Keppel,24,20,31.9,0.026,12760,3,2024
2024-03-17,Brani,12,8,31.8,0.107,5088,3,2024
2024-03-17,Pasir Panjang T1-2,30,30,34.6,0.091,20760,3,2024
2024-03-17,Pasir Panjang T3-4,30,26,31.2,0.09,16223,3,2024
2024-03-17,Tuas,38,37,26.6,0.089,19684,3,2024
2024-03-18,Tanjong Pagar,18,17,26.7,0.062,9078,3,2024
2024-03-18,Keppel,24,24,28.3,0.086,13584,3,2024
2024-03-18,Brani,12,8,31.8,0.031,5088,3,2024
2024-03-18,Pasir Panjang T1-2,30,29,34.9,0.036,20242,3,2024
2024-03-18,Pasir Panjang T3-4,30,30,31.0,0.081,18600,3,2024
2024-03-18,Tuas,38,35,25.3,0.053,17710,3,2024
2024-03-19,Tanjong Pagar,18,16,30.0,0.112,9600,3,2024
2024-03-19,Keppel,24,23,29.1,0.056,13386,3,2024
2024-03-19,Brani,12,9,30.5,0.077,5490,3,2024
2024-03-19,Pasir Panjang T1-2,30,29,27.2,0.063,15776,3,2024
2024-03-19,Pasir Panjang T3-4,30,26,26.2,0.025,13623,3,2024
2024-03-19,Tuas,38,34,34.7,0.062,23596,3,2024
2024-03-20,Tanjong Pagar,18,18,29.1,0.029,10476,3,2024
2024-03-20,Keppel,24,24,32.3,0.082,15503,3,2024
2024-03-20,Brani,12,12,35.5,0.105,8520,3,2024
2024-03-20,Pasir Panjang T1-2,30,29,31.9,0.057,18502,3,2024
2024-03-20,Pasir Panjang T3-4,30,29,29.7,0.111,17226,3,2024
2024-03-20,Tuas,38,38,23.1,0.108,17556,3,2024
2024-03-21,Tanjong Pagar,18,17,29.8,0.089,10132,3,2024
2024-03-21,Keppel,24,20,32.4,0.088,12960,3,2024
2024-03-21,Brani,12,10,28.8,0.105,5760,3,2024
2024-03-21,Pasir Panjang T1-2,30,28,30.8,0.066,17248,3,2024
2024-03-21,Pasir Panjang T3-4,30,27,28.0,0.068,15120,3,2024
2024-03-21,Tuas,38,34,35.5,0.06,24140,3,2024
2024-03-22,Tanjong Pagar,18,16,25.0,0.041,8000,3,2024
2024-03-22,Keppel,24,20,24.8,0.052,9920,3,2024
2024-03-22,Brani,12,12,30.8,0.038,7392,3,2024
2024-03-22,Pasir Panjang T1-2,30,27,23.8,0.118,12852,3,2024
2024-03-22,Pasir Panjang T3-4,30,26,26.6,0.083,13832,3,2024
2024-03-22,Tuas,38,37,35.9,0.031,26566,3,2024
2024-03-23,Tanjong Pagar,18,16,31.7,0.05,10144,3,2024
2024-03-23,Keppel,24,24,34.5,0.095,16560,3,2024
2024-03-23,Brani,12,8,24.8,0.05,3968,3,2024
2024-03-23,Pasir Panjang T1-2,30,26,31.0,0.066,16120,3,2024
2024-03-23,Pasir Panjang T3-4,30,27,32.9,0.033,17766,3,2024
2024-03-23,Tuas,38,37,26.8,0.058,19832,3,2024
2024-03-24,Tanjong Pagar,18,15,35.9,0.078,10770,3,2024
2024-03-24,Keppel,24,20,26.5,0.057,10600,3,2024
2024-03-24,Brani,12,8,35.7,0.108,5712,3,2024
2024-03-24,Pasir Panjang T1-2,30,27,27.3,0.1,14742,3,2024
2024-03-24,Pasir Panjang T3-4,30,28,35.4,0.041,19824,3,2024
2024-03-24,Tuas,38,37,24.2,0.084,17908,3,2024
2024-03-25,Tanjong Pagar,18,14,24.1,0.088,6748,3,2024
2024-03-25,Keppel,24,23,34.0,0.082,15640,3,2024
2024-03-25,Brani,12,11,31.4,0.089,6908,3,2024
2024-03-25,Pasir Panjang T1-2,30,29,33.1,0.082,19198,3,2024
2024-03-25,Pasir Panjang T3-4,30,27,27.1,0.06,14634,3,2024
2024-03-25,Tuas,38,36,26.6,0.093,19152,3,2024
2024-03-26,Tanjong Pagar,18,14,35.2,0.054,9856,3,2024
2024-03-26,Keppel,24,20,26.3,0.117,10520,3,2024
2024-03-26,Brani,12,11,33.5,0.042,7370,3,2024
2024-03-26,Pasir Panjang T1-2,30,26,32.6,0.073,16952,3,2024
2024-03-26,Pasir Panjang T3-4,30,26,32.1,0.059,16692,3,2024
2024-03-26,Tuas,38,35,28.0,0.072,19600,3,2024
2024-03-27,Tanjong Pagar,18,15,36.0,0.11,10800,3,2024
2024-03-27,Keppel,24,23,35.1,0.11,16146,3,2024
2024-03-27,Brani,12,12,29.5,0.088,7080,3,2024
2024-03-27,Pasir Panjang T1-2,30,28,34.7,0.11,19432,3,2024
2024-03-27,Pasir Panjang T3-4,30,29,33.9,0.109,19662,3,2024
2024-03-27,Tuas,38,36,30.2,0.116,21744,3,2024
2024-03-28,Tanjong Pagar,18,16,30.6,0.12,9792,3,2024
2024-03-28,Keppel,24,23,27.3,0.042,12558,3,2024
2024-03-28,Brani,12,8,26.2,0.1,4192,3,2024
2024-03-28,Pasir Panjang T1-2,30,28,33.0,0.09,18480,3,2024
2024-03-28,Pasir Panjang T3-4,30,28,27.1,0.119,15176,3,2024
2024-03-28,Tuas,38,36,28.6,0.094,20592,3,2024
2024-03-29,Tanjong Pagar,18,16,30.3,0.062,9696,3,2024
2024-03-29,Keppel,24,21,29.0,0.119,12180,3,2024
2024-03-29,Brani,12,12,27.3,0.02,6552,3,2024
2024-03-29,Pasir Panjang T1-2,30,30,28.6,0.028,17160,3,2024
2024-03-29,Pasir Panjang T3-4,30,30,24.1,0.074,14460,3,2024
2024-03-29,Tuas,38,36,33.6,0.043,24192,3,2024
2024-03-30,Tanjong Pagar,18,17,24.5,0.062,8330,3,2024
2024-03-30,Keppel,24,20,29.6,0.037,11840,3,2024
2024-03-30,Brani,12,8,29.5,0.045,4720,3,2024
2024-03-30,Pasir Panjang T1-2,30,29,23.3,0.087,13514,3,2024
2024-03-30,Pasir Panjang T3-4,30,30,29.0,0.086,17400,3,2024
2024-03-30,Tuas,38,36,34.0,0.056,24480,3,2024
2024-03-31,Tanjong Pagar,18,16,31.8,0.047,10176,3,2024
2024-03-31,Keppel,24,23,25.6,0.11,11776,3,2024
2024-03-31,Brani,12,8,24.1,0.038,3856,3,2024
2024-03-31,Pasir Panjang T1-2,30,27,34.0,0.107,18360,3,2024
2024-03-31,Pasir Panjang T3-4,30,30,27.7,0.111,16620,3,2024
2024-03-31,Tuas,38,38,35.2,0.067,26752,3,2024
2024-04-01,Tanjong Pagar,18,18,25.4,0.066,9144,4,2024
2024-04-01,Keppel,24,23,24.5,0.107,11270,4,2024
2024-04-01,Brani,12,9,23.7,0.073,4266,4,2024
2024-04-01,Pasir Panjang T1-2,30,27,25.7,0.085,13878,4,2024
2024-04-01,Pasir Panjang T3-4,30,26,27.3,0.069,14196,4,2024
2024-04-01,Tuas,38,37,24.8,0.085,18352,4,2024
2024-04-02,Tanjong Pagar,18,15,24.5,0.114,7350,4,2024
2024-04-02,Keppel,24,22,34.5,0.051,15180,4,2024
2024-04-02,Brani,12,10,34.3,0.036,6860,4,2024
2024-04-02,Pasir Panjang T1-2,30,29,29.0,0.086,16820,4,2024
2024-04-02,Pasir Panjang T3-4,30,30,35.0,0.043,21000,4,2024
2024-04-02,Tuas,38,38,35.6,0.057,27056,4,2024
2024-04-03,Tanjong Pagar,18,14,26.1,0.083,7308,4,2024
2024-04-03,Keppel,24,23,29.7,0.026,13662,4,2024
2024-04-03,Brani,12,11,27.6,0.037,6072,4,2024
2024-04-03,Pasir Panjang T1-2,30,26,24.3,0.056,12636,4,2024
2024-04-03,Pasir Panjang T3-4,30,29,33.2,0.065,19256,4,2024
2024-04-03,Tuas,38,37,25.6,0.101,18944,4,2024
2024-04-04,Tanjong Pagar,18,18,33.1,0.093,11916,4,2024
2024-04-04,Keppel,24,22,24.7,0.048,10868,4,2024
2024-04-04,Brani,12,12,33.4,0.021,8015,4,2024
2024-04-04,Pasir Panjang T1-2,30,30,29.2,0.086,17520,4,2024
2024-04-04,Pasir Panjang T3-4,30,29,28.6,0.095,16588,4,2024
2024-04-04,Tuas,38,36,24.8,0.111,17856,4,2024
2024-04-05,Tanjong Pagar,18,18,34.6,0.116,12456,4,2024
2024-04-05,Keppel,24,23,30.7,0.02,14122,4,2024
2024-04-05,Brani,12,8,33.6,0.085,5376,4,2024
2024-04-05,Pasir Panjang T1-2,30,26,29.4,0.071,15288,4,2024
2024-04-05,Pasir Panjang T3-4,30,30,24.3,0.073,14580,4,2024
2024-04-05,Tuas,38,35,29.9,0.043,20930,4,2024
2024-04-06,Tanjong Pagar,18,14,27.3,0.032,7644,4,2024
2024-04-06,Keppel,24,21,26.7,0.118,11213,4,2024
2024-04-06,Brani,12,10,25.8,0.102,5160,4,2024
2024-04-06,Pasir Panjang T1-2,30,26,28.2,0.024,14663,4,2024
2024-04-06,Pasir Panjang T3-4,30,28,34.8,0.03,19487,4,2024
2024-04-06,Tuas,38,37,25.3,0.115,18722,4,2024
2024-04-07,Tanjong Pagar,18,18,25.0,0.09,9000,4,2024
2024-04-07,Keppel,24,22,32.4,0.036,14256,4,2024
2024-04-07,Brani,12,8,33.9,0.045,5424,4,2024
2024-04-07,Pasir Panjang T1-2,30,27,31.3,0.1,16902,4,2024
2024-04-07,Pasir Panjang T3-4,30,29,32.8,0.089,19024,4,2024
2024-04-07,Tuas,38,34,33.7,0.067,22916,4,2024
2024-04-08,Tanjong Pagar,18,14,30.1,0.095,8428,4,2024
2024-04-08,Keppel,24,23,32.7,0.088,15042,4,2024
2024-04-08,Brani,12,12,34.4,0.111,8256,4,2024
2024-04-08,Pasir Panjang T1-2,30,26,27.3,0.088,14196,4,2024
2024-04-08,Pasir Panjang T3-4,30,27,27.4,0.034,14796,4,2024
2024-04-08,Tuas,38,35,27.1,0.037,18970,4,2024
2024-04-09,Tanjong Pagar,18,16,34.1,0.117,10912,4,2024
2024-04-09,Keppel,24,21,30.2,0.113,12683,4,2024
2024-04-09,Brani,12,12,26.1,0.087,6264,4,2024
2024-04-09,Pasir Panjang T1-2,30,30,34.1,0.036,20460,4,2024
2024-04-09,Pasir Panjang T3-4,30,27,32.0,0.095,17280,4,2024
2024-04-09,Tuas,38,37,25.8,0.102,19092,4,2024
2024-04-10,Tanjong Pagar,18,17,27.5,0.022,9350,4,2024
2024-04-10,Keppel,24,20,32.3,0.06,12920,4,2024
2024-04-10,Brani,12,12,27.2,0.03,6528,4,2024
2024-04-10,Pasir Panjang T1-2,30,27,25.9,0.099,13986,4,2024
2024-04-10,Pasir Panjang T3-4,30,29,34.9,0.035,20242,4,2024
2024-04-10,Tuas,38,38,27.9,0.021,21204,4,2024
2024-04-11,Tanjong Pagar,18,16,26.7,0.087,8544,4,2024
2024-04-11,Keppel,24,21,32.7,0.065,13734,4,2024
2024-04-11,Brani,12,10,31.5,0.076,6300,4,2024
2024-04-11,Pasir Panjang T1-2,30,28,34.9,0.02,19544,4,2024
2024-04-11,Pasir Panjang T3-4,30,30,26.2,0.076,15720,4,2024
2024-04-11,Tuas,38,37,27.7,0.081,20497,4,2024
2024-04-12,Tanjong Pagar,18,15,34.0,0.035,10200,4,2024
2024-04-12,Keppel,24,23,35.6,0.096,16376,4,2024
2024-04-12,Brani,12,11,28.2,0.075,6204,4,2024
2024-04-12,Pasir Panjang T1-2,30,29,23.6,0.028,13688,4,2024
2024-04-12,Pasir Panjang T3-4,30,27,35.9,0.047,19386,4,2024
2024-04-12,Tuas,38,35,35.0,0.106,24500,4,2024
2024-04-13,Tanjong Pagar,18,16,32.5,0.063,10400,4,2024
2024-04-13,Keppel,24,23,26.4,0.042,12143,4,2024
2024-04-13,Brani,12,8,33.8,0.118,5408,4,2024
2024-04-13,Pasir Panjang T1-2,30,29,27.7,0.04,16066,4,2024
2024-04-13,Pasir Panjang T3-4,30,26,27.9,0.039,14508,4,2024
2024-04-13,Tuas,38,36,30.2,0.111,21744,4,2024
2024-04-14,Tanjong Pagar,18,17,27.9,0.032,9486,4,2024
2024-04-14,Keppel,24,20,26.7,0.09,10680,4,2024
2024-04-14,Brani,12,8,25.8,0.117,4128,4,2024
2024-04-14,Pasir Panjang T1-2,30,27,28.5,0.041,15390,4,2024
2024-04-14,Pasir Panjang T3-4,30,30,24.7,0.087,14820,4,2024
2024-04-14,Tuas,38,35,33.1,0.089,23170,4,2024
2024-04-15,Tanjong Pagar,18,15,33.3,0.054,9989,4,2024
2024-04-15,Keppel,24,24,27.7,0.058,13296,4,2024
2024-04-15,Brani,12,10,34.5,0.113,6900,4,2024
2024-04-15,Pasir Panjang T1-2,30,26,35.9,0.078,18668,4,2024
2024-04-15,Pasir Panjang T3-4,30,29,26.2,0.087,15196,4,2024
2024-04-15,Tuas,38,38,29.5,0.055,22420,4,2024
2024-04-16,Tanjong Pagar,18,16,30.0,0.106,9600,4,2024
2024-04-16,Keppel,24,22,30.7,0.1,13508,4,2024
2024-04-16,Brani,12,12,31.1,0.035,7464,4,2024
2024-04-16,Pasir Panjang T1-2,30,29,24.1,0.102,13978,4,2024
2024-04-16,Pasir Panjang T3-4,30,30,30.0,0.042,18000,4,2024
2024-04-16,Tuas,38,35,26.5,0.023,18550,4,2024
2024-04-17,Tanjong Pagar,18,14,31.5,0.103,8820,4,2024
2024-04-17,Keppel,24,22,35.9,0.085,15796,4,2024
2024-04-17,Brani,12,9,30.0,0.088,5400,4,2024
2024-04-17,Pasir Panjang T1-2,30,27,25.5,0.084,13770,4,2024
2024-04-17,Pasir Panjang T3-4,30,28,28.7,0.09,16072,4,2024
2024-04-17,Tuas,38,36,35.3,0.092,25416,4,2024
2024-04-18,Tanjong Pagar,18,15,33.2,0.034,9960,4,2024
2024-04-18,Keppel,24,20,28.4,0.117,11360,4,2024
2024-04-18,Brani,12,12,30.5,0.049,7320,4,2024
2024-04-18,Pasir Panjang T1-2,30,26,35.8,0.046,18616,4,2024
2024-04-18,Pasir Panjang T3-4,30,27,29.9,0.084,16146,4,2024
2024-04-18,Tuas,38,38,27.8,0.031,21128,4,2024
2024-04-19,Tanjong Pagar,18,16,24.7,0.089,7904,4,2024
2024-04-19,Keppel,24,22,26.5,0.034,11660,4,2024
2024-04-19,Brani,12,8,27.0,0.027,4320,4,2024
2024-04-19,Pasir Panjang T1-2,30,27,29.7,0.12,16038,4,2024
2024-04-19,Pasir Panjang T3-4,30,26,32.9,0.053,17108,4,2024
2024-04-19,Tuas,38,37,28.0,0.021,20720,4,2024
2024-04-20,Tanjong Pagar,18,15,32.8,0.106,9839,4,2024
2024-04-20,Keppel,24,21,32.9,0.089,13818,4,2024
2024-04-20,Brani,12,11,27.8,0.036,6116,4,2024
2024-04-20,Pasir Panjang T1-2,30,30,32.0,0.07,19200,4,2024
2024-04-20,Pasir Panjang T3-4,30,30,29.5,0.025,17700,4,2024
2024-04-20,Tuas,38,34,29.0,0.026,19720,4,2024
2024-04-21,Tanjong Pagar,18,18,33.7,0.116,12132,4,2024
2024-04-21,Keppel,24,24,32.0,0.04,15360,4,2024
2024-04-21,Brani,12,9,26.9,0.083,4842,4,2024
2024-04-21,Pasir Panjang T1-2,30,28,35.4,0.113,19824,4,2024
2024-04-21,Pasir Panjang T3-4,30,26,30.8,0.103,16016,4,2024
2024-04-21,Tuas,38,34,25.6,0.089,17408,4,2024
2024-04-22,Tanjong Pagar,18,14,23.7,0.1,6636,4,2024
2024-04-22,Keppel,24,22,31.3,0.107,13772,4,2024
2024-04-22,Brani,12,9,33.0,0.046,5940,4,2024
2024-04-22,Pasir Panjang T1-2,30,28,31.5,0.11,17640,4,2024
2024-04-22,Pasir Panjang T3-4,30,27,23.7,0.022,12798,4,2024
2024-04-22,Tuas,38,38,35.9,0.062,27284,4,2024
2024-04-23,Tanjong Pagar,18,18,29.1,0.06,10476,4,2024
2024-04-23,Keppel,24,20,33.3,0.035,13320,4,2024
2024-04-23,Brani,12,11,25.6,0.094,5632,4,2024
2024-04-23,Pasir Panjang T1-2,30,29,35.7,0.108,20706,4,2024
2024-04-23,Pasir Panjang T3-4,30,30,28.1,0.097,16860,4,2024
2024-04-23,Tuas,38,36,25.9,0.032,18648,4,2024
2024-04-24,Tanjong Pagar,18,18,29.9,0.08,10763,4,2024
2024-04-24,Keppel,24,23,31.0,0.093,14260,4,2024
2024-04-24,Brani,12,9,23.7,0.069,4266,4,2024
2024-04-24,Pasir Panjang T1-2,30,30,31.3,0.116,18780,4,2024
2024-04-24,Pasir Panjang T3-4,30,27,32.2,0.052,17388,4,2024
2024-04-24,Tuas,38,37,34.0,0.047,25160,4,2024
2024-04-25,Tanjong Pagar,18,14,30.7,0.042,8596,4,2024
2024-04-25,Keppel,24,24,25.9,0.07,12431,4,2024
2024-04-25,Brani,12,11,26.8,0.035,5896,4,2024
2024-04-25,Pasir Panjang T1-2,30,28,23.1,0.061,12936,4,2024
2024-04-25,Pasir Panjang T3-4,30,28,24.5,0.047,13720,4,2024
2024-04-25,Tuas,38,35,30.1,0.083,21070,4,2024
2024-04-26,Tanjong Pagar,18,16,34.1,0.021,10912,4,2024
2024-04-26,Keppel,24,21,27.9,0.104,11718,4,2024
2024-04-26,Brani,12,8,30.4,0.032,4864,4,2024
2024-04-26,Pasir Panjang T1-2,30,29,34.1,0.036,19778,4,2024
2024-04-26,Pasir Panjang T3-4,30,26,34.6,0.042,17992,4,2024
2024-04-26,Tuas,38,38,24.7,0.06,18772,4,2024
2024-04-27,Tanjong Pagar,18,17,26.1,0.096,8874,4,2024
2024-04-27,Keppel,24,24,30.0,0.048,14400,4,2024
2024-04-27,Brani,12,12,30.5,0.103,7320,4,2024
2024-04-27,Pasir Panjang T1-2,30,30,23.4,0.063,14040,4,2024
2024-04-27,Pasir Panjang T3-4,30,30,24.2,0.107,14520,4,2024
2024-04-27,Tuas,38,34,23.3,0.08,15844,4,2024
2024-04-28,Tanjong Pagar,18,16,29.2,0.098,9344,4,2024
2024-04-28,Keppel,24,23,31.1,0.08,14306,4,2024
2024-04-28,Brani,12,11,26.0,0.113,5720,4,2024
2024-04-28,Pasir Panjang T1-2,30,27,26.9,0.091,14526,4,2024
2024-04-28,Pasir Panjang T3-4,30,29,35.2,0.111,20416,4,2024
2024-04-28,Tuas,38,38,34.7,0.036,26372,4,2024
2024-04-29,Tanjong Pagar,18,16,35.9,0.04,11488,4,2024
2024-04-29,Keppel,24,21,26.7,0.109,11213,4,2024
2024-04-29,Brani,12,12,24.3,0.028,5832,4,2024
2024-04-29,Pasir Panjang T1-2,30,26,26.5,0.118,13780,4,2024
2024-04-29,Pasir Panjang T3-4,30,27,24.1,0.068,13014,4,2024
2024-04-29,Tuas,38,37,24.4,0.045,18056,4,2024
2024-04-30,Tanjong Pagar,18,15,32.6,0.034,9780,4,2024
2024-04-30,Keppel,24,20,28.6,0.08,11440,4,2024
2024-04-30,Brani,12,10,30.3,0.032,6060,4,2024
2024-04-30,Pasir Panjang T1-2,30,28,30.0,0.022,16800,4,2024
2024-04-30,Pasir Panjang T3-4,30,29,28.9,0.068,16762,4,2024
2024-04-30,Tuas,38,34,34.4,0.082,23392,4,2024
2024-05-01,Tanjong Pagar,18,18,25.7,0.093,9252,5,2024
2024-05-01,Keppel,24,21,23.7,0.088,9954,5,2024
2024-05-01,Brani,12,12,34.1,0.064,8184,5,2024
2024-05-01,Pasir Panjang T1-2,30,26,30.7,0.107,15963,5,2024
2024-05-01,Pasir Panjang T3-4,30,26,29.6,0.042,15392,5,2024
2024-05-01,Tuas,38,35,28.4,0.092,19880,5,2024
2024-05-02,Tanjong Pagar,18,18,23.6,0.048,8496,5,2024
2024-05-02,Keppel,24,21,30.4,0.022,12768,5,2024
2024-05-02,Brani,12,9,34.3,0.05,6174,5,2024
2024-05-02,Pasir Panjang T1-2,30,29,31.4,0.074,18212,5,2024
2024-05-02,Pasir Panjang T3-4,30,28,30.7,0.071,17192,5,2024
2024-05-02,Tuas,38,36,31.6,0.078,22752,5,2024
2024-05-03,Tanjong Pagar,18,14,25.9,0.111,7251,5,2024
2024-05-03,Keppel,24,22,25.8,0.031,11352,5,2024
